csv_upc,cat_id,category,description,images,manufacturer,name,weight,upc,sem3_id
0000000000071007401400,7207,Dairy & Eggs,"State Of Readiness: prepared, heat and serve Stora... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/947fea814119f657aa2c8b2a1c36fc80,0.jpg']",Ruiz Foods,El Monterey Chicken and Cheese Taquitos 21 ct,N\A,071007401404,7moBuZYAq0AiO0Mw0O6Ku0
0000000000078742127130,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000076808523190,13261,Spaghetti,Flavor:Spaghetti | Size:32 Ounce (Pack of 6). From... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/67f2232a17a0096ad830f86c7f696215,0.jpg']",Barilla,"Barilla Spaghetti Pasta, 32 Ounce (Pack of 6)",907184.74,076808523195,0iJ4AplxqKWEYQkU22oCkw
0000000000073310452000,17534,Health & Personal Care,"Mardi Gras Soft & Absorbent Napkins, 250ct Mardi G... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/f2295b93c93eee8ee7ad7e35d659eed0,0.jpg']",Georgia Pacific,"Mardi Gras Paper Napkins, White, 250 Ct",N\A,073310452005,1eSSKrBmJ6iSsSWKMQsMI4
0000000000016000434710,18210,Cereal,Cinnamon Toast Crunch Cereal 20.25 oz. Box Brand S... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/32436ea8ebb3918dc31c587e94cf5b74,0.jpg']",General Mills,Cinnamon Toast Crunch™ Cereal 20.25 oz Box,574077.84,016000434714,5I3pCWPGZUSIMA0Y6egeQO
0000000000038000845780,1183,Snack Food,Pringles Snack Stacks! Sour Cream & Onion Potato C... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/f9d9543df38d91a0a56f053b25e033f0,0.jpg']",Generic,Pringles® Snack Stacks!® Sour Cream & Onion Flavored Potato Crisps 8.8 oz. Box,20978.65,038000845789,7iv24ikavIokQEwMUyES6g
0000000000013700249500,16341,Party Supplies,Important Made in USA Origin Disclaimer- For certa... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/3a4aad771352d97184d7e4185b12d110,0.jpg']",Reynolds Consumer Products,"Hefty Deluxe 12.5"" x 10"" Platters, 20ct",N\A,013700249501,3wpcIvQ15yg40uQ0AISwKA
0000000000681131925520,4468,Household Supplies,Great Value 16 Oz Clear Cups are great for everyda... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/348110b7cfb54970653c0608163fc936,0.jpg']",Reynolds Consumer Products,"Great Value 16 oz Clear Cups, 50 ct",453592.37,681131925525,35BCKvjf0SEu8wUOWmmU8O
0000000000720018000160,21949,Tools & Home Improvement,This Kryptonite Portable Security Locking Cable is... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/935201dc0e7a54b9afa0e2916317547b,0.jpg']",Generic,Kryptonite Portable Security Locking Cable,N\A,720018000167,6mD10AuuyO2sqykWQm0cKG
0000000000070052999450,4468,Household Supplies,Escape the ordinary with these Color Scents Lavend... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/c019d8c63f317715a41467c4f4622c3e,0.jpg']",Consumer Experience Coordinator,"Color ScentsLavender Scented Trash Bags, 4 Gallon, 70 ct",N\A,070052999454,53GV6CzxHsmI2uMKiSUA64
0000000000894480002280,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000073161999080,1969,Fan Shop,Important Made in USA Origin Disclaimer- For certa... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/692a96349aac9dcb95eaf168db005e59,0.jpg']",Generic,Mainstays Glass Blocks Shower Curtain,N\A,073161999087,0UYuyq2MxPM0kAQGuAAkIk
0000000000034299125930,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000681131163960,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000681131073780,4992,Computers & Accessories,The Acrox 4-Port USB 2.0 Hub lets you expand how m... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/358dd59e98c03c224c4548b5c3fe62f4,0.jpg']",Generic,ONN 4-Port USB 2.0 Hub,N\A,681131073783,2j2LFYZYZEkMi6Q4wsqOAW
0000000006957775270050,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000781756232300,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000074523970020,5040,Hardware,"Prevent marking on floors by installing 1-1/4"" Rou... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/4c9b9948ab94531965355badb1ef4082,0.jpg']",Generic,"1-1/4"" Round Super Sliders",N\A,074523970027,3s0zkVEKj2oQQ0IqquisUK
0000000000038902010370,19007,T-Anchors,Package Quantity:1. Self drilling anchor designed ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/ba8f64004ce7ad9eef220566aa4a148a,0.jpg']",The Hillman Group,"The Hillman Group 591299 Wallboard Anchors with Screw, 4-Pack [1]",N\A,038902010377,1DZINJMJWwAqyaCOUEa8w6
0000000000073149166280,18240,Gardening,Size:Basket. This basket features tons of space fo... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/37d6241f11b88e86cbe53047a179dd4f,0.jpg']",Sterilite Corporation,Sterilite Medium Stacking Basket (6-Pack),N\A,073149166289,0KQd0LQeor2y6uU8GACOAq
0000000000205118000000,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000041331038400,7617,Mexican Seasoning,Goya Salad & Vegetable Seasoning 8 Count in stock ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/e4e424682d07a9779e49e7381f25c937,0.jpg']",Goya,"Goya Salad & Vegetable Seasoning, 8-Count Boxes",136077.71,041331038409,3D3zKD0FE8gMIGKYMcG0wA
0000000000078742228660,6397,Vinegars,Warnings: Always refer To packaging for the most u... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/6a374b95eb65d61b4d2dc519d779a319,0.jpg']","Wal-Mart Stores, Inc.","Great Value Distilled White Vinegar, 64 oz",1814369.48,078742228662,637alIuTCqeIsIOQS4wAUK
0000000000000000049010,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000078742083690,7207,Dairy & Eggs,Important Made in USA Origin Disclaimer- For certa... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/ad31fdf4d4c09584c96bdcb44593d3f8,0.jpg']","Wal-Mart Stores, Inc.","Great Value Steamable Sweet Peas, 12 oz",340194.28,078742083698,4biTl9wW9o0o8gkEYC4si8
0000000000044000025410,21055,Sandwich Cookies,Oreo Peanut Butter Sandwich Cookie - 15.25 oz,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/90235db19eeb28390d5961b5b98c82b6,0.jpg']",Oreo,"Oreo Peanut Butter Sandwich Cookie, 15.25 oz",907184.74,044000025410,0aSFbdgZUtEoSeEqoegyqa
0000000000041570056170,7207,Dairy & Eggs,"""> Blue Diamond%26%23xAE%3B Original Almond Breeze... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/fb080e3d9d78e72c929786ed70d0eecf,0.jpg']","HP Hood, LLC",Blue Diamond® Almonds Almond Breeze® Original Almondmilk 0.5 gal. Carton,1995806.43,041570056172,6t5yhZvOyG8c0eyuIGGsuw
0000000000079340647430,16893,Adhesive Caulk,"Size Name:6-Pack. Loctite is a reusable, repositio... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/ba3b156554c49e4ee3ed43dd79f00906,0.jpg']",Loctite,"Loctite 1865809 6 Pack 2oz. Fun-Tak Mounting Putty Tabs, Blue [6-Pack]",56699.04625,079340647435,1zG9mha1mC0GSkSmK6WI8A
0000000000681131131910,4992,Computers & Accessories,"With USB ports on computers, to new ports popping ... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/64e0e6b13bd544b081d7902b7e098a11,0.jpg']",SanDisk,ONN Private Label 16GB USB 2.0 Flash Drive,N\A,681131131919,4YRM3ALlUuS4uuWgk8swUE
0000000000605388256370,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000662163274960,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000381371151800,4796,Skin Care,Aveeno Active Naturals Protect + Hydrate Broad Spe... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/c432db7e28525b6ba809db56c366b30b,0.jpg']",Generic,"Aveeno Protect + Hydrate Lotion Sunscreen With Broad Spectrum Spf 70, Sun Protection, 3 Oz",85048.57,381371151806,4RrAYYXYe8msO46SMcQsQ4
0000000000191045056090,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000011210000010,14443,Hot Sauces,Tabasco Original Flavor Red Pepper Sauce contains ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/1aa8282e1a79018332157372093e33c3,0.jpg']",Tabasco,Tabasco B50199 Tabasco Tobasco Sauce- -24x2oz,56699.05,011210000018,7YP3RxP31UY2wkyAgQIySO
0000000000043168684900,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000027000382490,3320,Ketchup,100% NATURAL Hunt's Tomato Ketchup,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/1d31ad180fe21a8b466584496d00e92a,0.jpg']","ConAgra Foods, Inc.",Hunt's Tomato Squeeze Bottle Ketchup 24 oz (Pack of 12),9253284.35,027000382493,4Z0QkfeZk0wu2k8g2oYCeo
0000000000888833406080,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000070330648170,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000078000082460,494,Soda,"Dr. Pepper 2 Liter Soda, (Pack of 6) .","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/4c76a989e334a4ac63c92e9fdbd96247,0.jpg']","Dr Pepper/Seven Up, Inc","Dr Pepper, 2 L",11339809.25,078000082463,34vDWAMuuOoyK8aKIAu2Q8
0000000000076545001430,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000028400233020,21758,Chips,"The zestiness of jalapenos, combined with the fres... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/ee21958c317d6c37536d15c5e9c7e749,0.jpg']",Frito-Lay,"Lay's Kettle Cooked Potato Chips, Jalapeno Cheddar, 8 Oz",226796.18,028400233026,39yLxm9c7Mkqua284Kyiaa
0000000000300650363420,398,Eye Care,â¢ Includes free lens caseâ¢ 3 fl ozClear Care P... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/22664bd97da8b12e42b99c07334fec52,0.jpg']",N\A,Clear Care Plus with HydraGlyde - 3 fl oz,N\A,300650363426,4AxnFxS29omeK2acyUGEIk
0000000000078742231680,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000048500250120,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000611269182460,9581,Beverages,Important Made in USA Origin Disclaimer- For certa... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/7aba99d01af2f9127dc1ce5971b65bbd,0.jpg']",Red Bull,"Red Bull Blue Edition, Blueberry Energy Drink, 12 Fl Oz Cans, 24 Pack",N\A,611269182460,7Yz8sHV2zAgSKWsYiCwwmI
0000000000076545001870,2929,Cooking & Baking Supplies,No preservativesNo high fructose corn syrupPasteur... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/745ac2383e74bae6a65d5c2a95f3770c,0.jpg']",Dean Foods,"Swiss Premium Southern Style Sweet Tea, 1.0 GAL",4005220.63,076545001871,6fDm82J7S4UKQ6IUusq2Ww
0000000000009800007610,13833,Mints,Size:24 Ounce (24 x 1 Ounce). Tic Tac Freshmint,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/25fa6e5d878d512f4a8c07ee7567a17d,0.jpg']",Ferrero,"Tic Tac Freshmint, 1-Ounce Packages (Pack of 24)",476271.99,009800007615,3ffQJIAYieC2uSqCW8WqwO
0000000000078035378404,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000089899900690,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000003600046294,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000004900004805,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000007478000402,17534,Health & Personal Care,• Enjoy pure refreshing mineral water from Perrier... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/6434e90b21d5b15437eabe7e18613faa,0.jpg']",Nestle Usa,"Perrier Sparkling Natural Mineral Water, 16.9 Fl Oz, 24 Count",30,007478000402,3JfUOVpxuSUCw0Ue88accu
0000000000074928900055,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000002370004634,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000007033073876,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000846449000020,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000715756100220,9581,Beverages,Purchase By Weight: no State of Readiness: ready t... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/29df1553e6605af6063a9a70109e1eb8,0.jpg']",Driscoll's,ORGANIC 6OZ BLACKBERRIES,170097.14,715756100224,2Jn3OaIWKWEggmeQek6qkO
0000000000037000348850,5614,Napkins,Don't let mealtime messes get in the way of your f... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/28aa633a7290a1c7ef920ffc960a6a0e,0.jpg']",Bounty,"Bounty Paper Napkins, White, 200 Count (Pack of 12)",77110.70,037000348856,56V1v1qLsWey0kK2WMGwAQ
0000000000037700381920,4468,Household Supplies,Important Made in USA Origin Disclaimer- For certa... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/ad683226c3aa581dfec1f1253bff55d8,0.jpg']",HUHTAMAKI,"Chinet Cut Crystal 7 Inch Plastic Plates, 18 count",N\A,037700381924,1KZv0oe1giwqMQAe8IgAei
0000000000037700381170,4468,Household Supplies,Important Made in USA Origin Disclaimer- For certa... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/b221551052cfba4fe33c84ea4ea4cc9b,0.jpg']",HUHTAMAKI,"Chinet Cut Crystal 10 Inch Plastic Plates, 12 count",N\A,037700381177,6XJUabPFQGAQ4cICCmkCKI
0000000000061500017330,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000080660956080,11481,"Wine, Beer & Spirits","Corona's refreshing, smooth taste offers the perfe... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/f654a805490e72349b853a6925501726,0.jpg']",N\A,Corona Extra® Beer - 24pk / 12oz Bottles,340194.2775,080660956084,0kFygZzxZAkWEaCQ4UWKmW
0000000000049000030740,494,Soda,"Fanta Grape Soda, 12 oz Can (Pack of 24) from Groc... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/324bebc668cb86aa7772f7f3be7e2b11,0.jpg']",Groceries To Your Door,"Fanta Grape Soda, 12 oz Can (Pack of 24)",9979032.14,049000030747,46B2vpO63y2WIkWgIcQIIE
0000000000028400063990,11497,Tortilla Chips,TOSTITOS tortilla chips and dips are the life of t... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/c64993b9f8a62a35388aeecc8bd21c5f,0.jpg']",Tostitos,"Tostitos Restaurant Style Tortilla Chips, 13 Ounce Bag",1673755.85,028400063999,4AAKYwdLfke0Yw8cMqMkQi
0000000000883391040170,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000078742122660,25459,Uncategorized,Great Value Gv Fork Spoon Box 120ct,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/748af9b8a4e8c9edcf03af6088bac638,0.jpg']",Generic,"Great Value Fork & Spoon Box, 120 ct",N\A,078742122663,40IsolPdm4ACMwC4CkCu4M
0000000000028400070980,4428,Nail Art Equipment,Konad Image Plate.-Choose from over 50 designs.-Ge... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/e84bbb33c09885d4d0f15de0a9c5ebec,0.jpg']",Konad,Konad Stamping Nail Art Image Plate M47,425242.85,028400070980,0qxXN3d4KESSGicCwoAcqs
0000000000078742429630,7207,Dairy & Eggs,Clear American Key Lime Sparkling Water is a refre... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/6bf7d83c7b4db1b2616b00aa028de8d4,0.jpg']","Walmart Stores, Inc.","Clear American Key Lime Sparkling Water, 1 L",N\A,078742429632,6jBqRQeh72ESek0yiUEoA0
0000000000078742088940,7207,Dairy & Eggs,Important Made in USA Origin Disclaimer- For certa... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/00eeb88263bbcf303c23bbb8cb34ca3b,0.jpg']","Wal-Mart Stores, Inc.","Clear American Lemon Flavored Sparkling Water, 1 Liter",N\A,078742088945,7gN4MzA85uOcmqO8kEgcYK
0000000000085000020450,23513,Wine,Barefoot Pink Moscato 750ML,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/5467f2c60cfbfb9c9fd22b7aa17de6c4,0.jpg']",N\A,Barefoot® Pink Moscato - 750mL Bottle,N\A,085000020456,1DrRc1qmvoUAOGmqEGQS0c
0000000000085000016680,23513,Wine,Brand Story #mocaAplus #mocaAplus #mocaAplusLogo #... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/a97e7ff9e1cd2b69e37b9ae7a721d8d0,0.jpg']",E & J Gallo Winery,Barefoot Cellars California Moscato Wine 750mL,1360777.11,085000016688,1UFy1uGGXEQY4KQkgScEc6
0000000000082657555610,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000406445562392,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000816925020432,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000071007141188,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000813023018002,16279,Toys & Games,Suit up and take aim with this World Tech Toys War... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/3fa5dd47511ad2bb1968c43d663e8ccc,0.jpg']",N\A,World Tech Toys Warrior Prime Motorized Dart Blaster,N\A,813023018002,2ByrMg6X3oygKUucWQ6UQM
0000000000012993812379,25459,Uncategorized,"Canned sparkling water 12 lime, 6 lemon, 6 grapefr... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/d579a3384eac0d8b2e68ba220139a20c,0.jpg']","Shasta Beverages, Inc.","La Croix Naturally Essenced Sparkling Water Variety Pack, 12 ounce Can (Pack of 24)",340194.28,012993812379,7VeE1Jqe0mC8kKiUWgkmke
0000000000077507039956,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000077552294409,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000780353784047,25459,Uncategorized,VHS Tape,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/5b463ab79aa5698059087a511bb6445c,0.jpg']",N\A,"Godessy Lofombo, Delta Force",N\A,780353784047,3asLkr08RE8CaEkGaMWYsY
0000000000057836021372,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000715756300297,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000030223047803,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000037000976180,4468,Household Supplies,Made in the USA,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/1b02e310f7cea25539092019b43d3552,0.jpg']",N\A,"Gain Ultra Original, 21.6 Fl Oz",N\A,037000976189,2sIgsLt19UA2Sqqaq4ImMQ
0000000000074780447050,9581,Beverages,Perrier Strawberry 10pk / 8.45fl oz,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/cab3a846c718c51acc2c296883728e65,0.jpg']",N\A,Perrier Strawberry - 8.45 fl oz / 10pk,N\A,074780447058,5NFtIQ0oyWWua0m2UGO62c
0000000000028484380580,13481,Kitchen & Dining,The Clean Living Suction Sink Caddy keeps your spo... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/945353583c7e07e5b42cb3feb4215d03,0.jpg']",Casabella,Clean Living by Casabella Suction Sink Caddy,N\A,028484380586,4uuJ9ux57I2eQE4uewa64y
0000000000787692839610,4113,Diet & Nutrition,The Chocolate chip Complete Cookie is a delicious ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/eaf18b1fe450bdccc108db02547fad47,0.jpg']",N\A,Lenny & Larry's Chocolate Chip Complete Cookie 4ct,N\A,787692839612,67Ah9MzoG0Cw6Qc442iIs2
0000000000012993221250,16279,Toys & Games,"Lime is as good as it looks, always a crowd please... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/a985f4b47916b7fc330eb38ff0692966,0.jpg']",NATIONAL BEVERAGE CORP,"La Croix Natural Lime Flavored Sparkling Water, 12 fl oz, 8 pack",340194.2775,012993221256,56sIZkpajIUkaYcQ0KiYIu
0000000000073360772010,15216,Water,Serving Size: 12.000 Servings per Container: 1.000... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/a3691c47c42d9c88bb65d3bc45cad7bd,0.jpg']",National Retail Brands,La Croix Curate Apple Berry Sparkling Water 12 oz 8 pk,340194.28,073360772016,5OCRrw7kMwOK0Gyo8AmMou
0000000000037000433570,6518,Dishwasher Detergent,There's no pre-wash needed with Cascade Complete G... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/c99c2c911cba809ba0b6b9b254a87317,0.jpg']",Procter Gamble Household,"Cascade Complete Gel Dishwasher Detergent Citrus Breeze Scent, 75 oz",2308785.16,037000433576,4Pxbn3uQJ6mUuaMWsIkKyy
